"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","MEX","Mexico","2014","2014",109056.7,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2000","2000",64.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2001","2001",64.2,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2002","2002",63,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2003","2003",62.6,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2004","2004",62.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2005","2005",62.1,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2006","2006",99.5,"E; B","Estimated value; Break"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2007","2007",99.6,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2008","2008",99.6,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2009","2009",99.6,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",99.6,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",99.7,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",99.8,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",99.8,"E","Estimated value"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2000","2000",10276,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2001","2001",10294,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2002","2002",10176,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2003","2003",10152,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2004","2004",10169,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2005","2005",10133,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2006","2006",16267,"E; B","Estimated value; Break"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2007","2007",16312,"E","Estimated value"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2008","2008",16378,"E","Estimated value"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2009","2009",16464,"E","Estimated value"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2010","2010",16555,"E","Estimated value"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2011","2011",16672,"E","Estimated value"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2012","2012",16759,"E","Estimated value"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NLD","Netherlands","2013","2013",16801,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2000","2000",3860.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2001","2001",3886.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2002","2002",3951.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2003","2003",4027.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2004","2004",4088.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2005","2005",4136,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2006","2006",4185.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2007","2007",4226.2,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2008","2008",4262,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2009","2009",4304.9,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2010","2010",4353,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2011","2011",4386.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2012","2012",4410.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2013","2013",4446.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NZL","New Zealand","2014","2014",4560,"E","Estimated value"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","NOR","Norway","2014","2014",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2000","2000",4491,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2001","2001",4514,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2002","2002",4538,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2003","2003",4565,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2004","2004",4592,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2005","2005",4623,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2006","2006",4661,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2007","2007",4709,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2008","2008",4768,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2009","2009",4829,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2010","2010",4889,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2011","2011",4953,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2012","2012",5019,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2013","2013",5080,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","NOR","Norway","2014","2014",5137,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2005","2005",97.3,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2006","2006",99.3,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2007","2007",98.1,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2008","2008",97.8,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2009","2009",97.6,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2010","2010",97.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2011","2011",96.6,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2012","2012",91,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","POL","Poland","2013","2013",91.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2005","2005",37855,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2006","2006",37853,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2007","2007",37398,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2008","2008",37288,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2009","2009",37239,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2010","2010",37231,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2011","2011",37242,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2012","2012",35054,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","POL","Poland","2013","2013",35254.4,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","PRT","Portugal","2013","2013",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2000","2000",10330.8,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2001","2001",10394.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2002","2002",10444.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2003","2003",10473.1,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2004","2004",10494.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2005","2005",10512,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2006","2006",10532.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2007","2007",10553.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2008","2008",10563,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2009","2009",10573.5,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2010","2010",10572.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2011","2011",10542.4,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2012","2012",10487.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","PRT","Portugal","2013","2013",10427.3,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2000","2000",98.8,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2001","2001",97.9,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2002","2002",97.3,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2003","2003",96.9,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2004","2004",95.6,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2005","2005",97.6,"B","Break"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2006","2006",96.3,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2007","2007",95.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2008","2008",95.4,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2009","2009",95.2,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2010","2010",94.8,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2011","2011",95.2,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2012","2012",95,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SVK","Slovak Republic","2013","2013",94.6,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2000","2000",5341,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2001","2001",5269,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2002","2002",5231,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2003","2003",5213,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2004","2004",5143,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2005","2005",5217,"B","Break"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2006","2006",5176,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2007","2007",5156,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2008","2008",5163,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2009","2009",5164,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2010","2010",5152.3,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2011","2011",5146,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2012","2012",5137.7,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SVK","Slovak Republic","2013","2013",5120.8,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ESP","Spain","2001","2001",98.9,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ESP","Spain","2003","2003",99.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ESP","Spain","2006","2006",98.3,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ESP","Spain","2010","2010",99.2,"B","Break"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","ESP","Spain","2011","2011",99,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ESP","Spain","2003","2003",41731,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ESP","Spain","2006","2006",43277,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","ESP","Spain","2011","2011",45452.6,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2013","2013",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","SWE","Sweden","2014","2014",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2000","2000",8872,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2001","2001",8896,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2002","2002",8924,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2003","2003",8954,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2004","2004",8994,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2005","2005",9030,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2006","2006",9113,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2007","2007",9183,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2008","2008",9256,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2009","2009",9341,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2010","2010",9416,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2011","2011",9483,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2012","2012",9556,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2013","2013",9645,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","SWE","Sweden","2014","2014",9747,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2003","2003",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2004","2004",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2005","2005",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2006","2006",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2007","2007",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2008","2008",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2009","2009",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2010","2010",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2011","2011",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2012","2012",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","CHE","Switzerland","2013","2013",100,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2000","2000",7268,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2001","2001",7321,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2002","2002",7359,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2003","2003",7373,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2004","2004",7384,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2005","2005",7436,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2006","2006",7478,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2007","2007",7538,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2008","2008",7616,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2009","2009",7709,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2010","2010",7780,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2011","2011",7863,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2012","2012",7953,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","CHE","Switzerland","2013","2013",8046,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2002","2002",69.7,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2003","2003",71.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2004","2004",85.4,"B","Break"
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2005","2005",88.4,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2006","2006",92.1,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2007","2007",95.1,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2008","2008",95.1,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2009","2009",95.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2010","2010",96.8,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2011","2011",99.5,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2012","2012",98.3,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","TUR","Turkey","2013","2013",98.1,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2002","2002",46319,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2003","2003",48094,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2004","2004",58180,"B","Break"
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2005","2005",61007,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2006","2006",64283,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2007","2007",67115,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2008","2008",68031,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2009","2009",69278,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2010","2010",71334,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2011","2011",74341,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2012","2012",74304,,
"COVGCSHO","In-patient and acute care","EFFPEREF","Thousands of persons","TUR","Turkey","2013","2013",75188,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","GBR","United Kingdom","2000","2000",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","GBR","United Kingdom","2001","2001",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","GBR","United Kingdom","2002","2002",100,,
"COVGCSHO","In-patient and acute care","TOTPOPTX","% of total population","GBR","United Kingdom","2003","2003",100,,
