"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BEL","Belgium","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BEL","Belgium","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BEL","Belgium","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","BEL","Belgium","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2000","2000",1.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2001","2001",1.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2002","2002",1.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2003","2003",1.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2004","2004",1.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2005","2005",1.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2006","2006",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2007","2007",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2008","2008",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2009","2009",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2010","2010",1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2011","2011",1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2012","2012",1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2013","2013",1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CAN","Canada","2014","2014",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2000","2000",38.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2001","2001",38,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2002","2002",32.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2003","2003",28.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2004","2004",25.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2005","2005",24,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2006","2006",22.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2007","2007",20.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2008","2008",17.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2009","2009",19.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2010","2010",19.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2011","2011",17.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2012","2012",19.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2013","2013",19.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","CZE","Czech Republic","2014","2014",20.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2000","2000",8.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2001","2001",8.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2002","2002",7.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2003","2003",6.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2004","2004",6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2005","2005",6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2006","2006",5.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2007","2007",5.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2008","2008",5.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2009","2009",5.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2010","2010",5.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2011","2011",5.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2012","2012",5.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2013","2013",5.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DNK","Denmark","2014","2014",5.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FIN","Finland","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","FRA","France","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","DEU","Germany","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","GRC","Greece","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2000","2000",282.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2001","2001",286.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2002","2002",257.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2003","2003",224.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2004","2004",202.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2005","2005",199.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2006","2006",210.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2007","2007",183.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2008","2008",172.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2009","2009",202.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2010","2010",207.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2011","2011",201.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2012","2012",225.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2013","2013",223.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","HUN","Hungary","2014","2014",232.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2000","2000",78.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2001","2001",97.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2002","2002",91.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2003","2003",76.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2004","2004",70.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2005","2005",63,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2006","2006",70.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2007","2007",64.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2008","2008",87.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2009","2009",123.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2010","2010",122.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2011","2011",116,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2012","2012",125.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2013","2013",122.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ISL","Iceland","2014","2014",116.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","IRL","Ireland","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","ITA","Italy","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2000","2000",107.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2001","2001",121.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2002","2002",125.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2003","2003",115.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2004","2004",108.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2005","2005",110.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2006","2006",116.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2007","2007",117.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2008","2008",103.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2009","2009",93.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2010","2010",87.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2011","2011",79.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2012","2012",79.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2013","2013",97.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","JPN","Japan","2014","2014",105.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2000","2000",1131,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2001","2001",1291,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2002","2002",1251.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2003","2003",1191.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2004","2004",1145.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2005","2005",1024.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2006","2006",954.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2007","2007",929.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2008","2008",1102.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2009","2009",1276.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2010","2010",1156.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2011","2011",1108.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2012","2012",1126.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2013","2013",1094.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","KOR","Korea","2014","2014",1053,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","LUX","Luxembourg","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2000","2000",9.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2001","2001",9.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2002","2002",9.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2003","2003",10.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2004","2004",11.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2005","2005",10.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2006","2006",10.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2007","2007",10.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2008","2008",11.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2009","2009",13.5,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2010","2010",12.6,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2011","2011",12.4,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2012","2012",13.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2013","2013",12.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","MEX","Mexico","2014","2014",13.3,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2000","2000",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2001","2001",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2002","2002",1.1,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2003","2003",0.9,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2004","2004",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2005","2005",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2006","2006",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2007","2007",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2008","2008",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2009","2009",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2010","2010",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2011","2011",0.7,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2012","2012",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2013","2013",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NLD","Netherlands","2014","2014",0.8,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NZL","New Zealand","2000","2000",2.2,,
"CONVCHAN","US$ exchange rate","TXUSDLTX","National currency unit per US$","NZL","New Zealand","2001","2001",2.4,,
