"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2003","2003",9.5,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2004","2004",9.7,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2005","2005",9.5,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2006","2006",9.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2007","2007",9.2,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2008","2008",9.3,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2009","2009",9.2,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2010","2010",9.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2011","2011",9.3,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2012","2012",9.4,,
"DEMONATA","Live births","CDRMILNB","Births, crude rate per 1 000 population","AUT","Austria","2013","2013",9.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2000","2000",51.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2001","2001",51.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2002","2002",51.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2003","2003",51.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2004","2004",51.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2005","2005",51.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2006","2006",51.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2007","2007",51.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2008","2008",51.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2009","2009",51.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2010","2010",51.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2011","2011",51.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2012","2012",51.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2013","2013",51.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2014","2014",51.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2000","2000",48.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2001","2001",48.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2002","2002",48.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2003","2003",48.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2004","2004",48.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2005","2005",48.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2006","2006",48.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2007","2007",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2008","2008",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2009","2009",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2010","2010",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2011","2011",48.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2012","2012",48.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2013","2013",48.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","TOTPOPTX","% of total population","AUT","Austria","2014","2014",48.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2000","2000",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2001","2001",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2002","2002",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2003","2003",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2004","2004",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2005","2005",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2006","2006",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2007","2007",16.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2008","2008",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2009","2009",17.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2010","2010",17.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2011","2011",17.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2012","2012",17.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2013","2013",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2014","2014",18.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2000","2000",3.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2001","2001",3.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2002","2002",3.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2003","2003",3.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2004","2004",4.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2005","2005",4.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2006","2006",4.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2007","2007",4.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2008","2008",4.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2009","2009",4.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2010","2010",4.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2011","2011",4.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2012","2012",4.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2013","2013",5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2014","2014",5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2000","2000",46.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2001","2001",46.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2002","2002",46.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2003","2003",46.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2004","2004",45.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2005","2005",46.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2006","2006",47.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2007","2007",48.4,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2008","2008",49,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2009","2009",48.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2010","2010",48.8,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2011","2011",49.3,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2012","2012",49.5,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUT","Austria","2013","2013",49.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",5239.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",5256.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",5278.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",5299.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",5321.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",5351,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",5385.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",5422.8,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",5463.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",5506.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",5554.4,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",5621,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",5658.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",5685.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",5743.4,"E; B","Estimated value; Break"
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",5012,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",5030.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",5054.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",5077,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",5099.3,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",5127.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",5162.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",5202.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",5246.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",5290.4,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",5341.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",5426.7,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",5469.6,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",5497.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",5540.3,"E; B","Estimated value; Break"
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",1715.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",1729.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",1746.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",1762.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",1780.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",1799.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",1809,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",1810.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",1819.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",1836.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",1860.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",1883.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",1924.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",1959.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",1994.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",356.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",375.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",395.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",412.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",428.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",447.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",465.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",483.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",501.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",516.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",533.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",553,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",572.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",587.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",597.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",4092,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",4056,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",4070,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",4070,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",4139,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",4235,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",4264,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",4380.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",4445.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",4420.7,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",4488.7,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",4509.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",4523.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",4530.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2000","2000",1016,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2001","2001",1022.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2002","2002",1030,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2003","2003",1036.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2004","2004",1044.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2005","2005",1053.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2006","2006",1056.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2007","2007",1055.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2008","2008",1058.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2009","2009",1065.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2010","2010",1075.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2011","2011",1086.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2012","2012",1105.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2013","2013",1121,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2014","2014",1136.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2000","2000",250.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2001","2001",261.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2002","2002",272.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2003","2003",282.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2004","2004",291.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2005","2005",302.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2006","2006",313,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2007","2007",323.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2008","2008",333.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2009","2009",342.4,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2010","2010",351.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2011","2011",363.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2012","2012",374,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2013","2013",381.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2014","2014",387,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2000","2000",699.1,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2001","2001",707.1,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2002","2002",716.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2003","2003",725.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2004","2004",736,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2005","2005",746.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2006","2006",752.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2007","2007",754.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2008","2008",760.9,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2009","2009",771.1,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2010","2010",784.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2011","2011",796.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2012","2012",819.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2013","2013",838.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2014","2014",857.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2000","2000",106.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2001","2001",114.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2002","2002",122.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2003","2003",129.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2004","2004",137,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2005","2005",145.1,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2006","2006",152.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2007","2007",160.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2008","2008",167.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2009","2009",174.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2010","2010",181.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2011","2011",189.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2012","2012",198.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2013","2013",205.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","BEL","Belgium","2014","2014",210.9,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2000","2000",116.4,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2001","2001",115.4,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2002","2002",113.1,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2003","2003",114,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2004","2004",117.3,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2005","2005",119.6,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2006","2006",122.5,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2007","2007",124.1,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2008","2008",127.2,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2009","2009",127.2,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2010","2010",130.1,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2011","2011",128.7,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2012","2012",128.1,,
"DEMONATA","Live births","NMBERSNB","Number of live births (in thousands)","BEL","Belgium","2013","2013",125.6,,
