"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NZL","New Zealand","2011","2011",48275.4,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NZL","New Zealand","2012","2012",52298.6,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NZL","New Zealand","2013","2013",49992.2,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2001","2001",31526,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2002","2002",31422,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2003","2003",31030,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2004","2004",30985,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2005","2005",31218,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2006","2006",31135,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2007","2007",30897,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2008","2008",31082,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2009","2009",32023,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2010","2010",32001,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2011","2011",31191,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2012","2012",31360,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2013","2013",30564,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2014","2014",30086,"E","Estimated value"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2001","2001",39100,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2002","2002",40289,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2003","2003",41248,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2004","2004",42496,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2005","2005",43813,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2006","2006",45105,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2007","2007",57973,"B","Break"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2008","2008",59504,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2009","2009",60651,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2010","2010",60975,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2011","2011",62169,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2012","2012",62155,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2013","2013",62254,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","NOR","Norway","2014","2014",62203,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2006","2006",25800,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2007","2007",26018,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2008","2008",26612,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2009","2009",26680,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2010","2010",27463,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2011","2011",19672,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2012","2012",20962,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2013","2013",22248,"B","Break"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","POL","Poland","2006","2006",1073,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2009","2009",8241,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2010","2010",8285,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2011","2011",9194,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2012","2012",8982,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2013","2013",15862,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2014","2014",16154,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2009","2009",1592,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2010","2010",2112,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2011","2011",3564,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2012","2012",4820,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2013","2013",6137,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","PRT","Portugal","2014","2014",7709,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2009","2009",75476,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2010","2010",94027,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2011","2011",104976,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2012","2012",107913,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2013","2013",116184,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2014","2014",118535,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2009","2009",203928,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2010","2010",278859,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2011","2011",299696,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2012","2012",306253,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2013","2013",296775,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ESP","Spain","2014","2014",396547,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2000","2000",91310,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2001","2001",92807,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2002","2002",90898,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2003","2003",87697,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2004","2004",83291,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2005","2005",80468,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2006","2006",79390,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2007","2007",76143,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2008","2008",77046,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2010","2010",73172,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2011","2011",72324,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2012","2012",70336,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2000","2000",93506,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2001","2001",95563,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2002","2002",97093,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2003","2003",100254,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2004","2004",104056,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2005","2005",107201,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2006","2006",110859,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2007","2007",110674,"B","Break"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2008","2008",112959,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2010","2010",140953,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2011","2011",142645,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2012","2012",142601,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SWE","Sweden","2013","2013",147624,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2000","2000",58585,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2001","2001",59288,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2002","2002",59845,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2003","2003",60476,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2004","2004",61478,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2005","2005",61768,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2006","2006",61688,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2007","2007",63671,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2008","2008",64663,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2009","2009",65754,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2010","2010",65703,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2011","2011",66702,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2012","2012",67681,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2013","2013",68199,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2000","2000",83831,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2001","2001",83855,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2002","2002",83206,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2003","2003",85334,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2004","2004",88316,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2005","2005",89214,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2006","2006",92554,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2007","2007",93957,"B","Break"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2008","2008",98041,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2009","2009",100574,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2010","2010",115203,"B","Break"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2011","2011",119290,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2012","2012",125656,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","CHE","Switzerland","2013","2013",126667.3,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","USA","United States","2000","2000",492800,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","USA","United States","2007","2007",538200,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2008","2008",2231,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2009","2009",2229,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2010","2010",2412,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2011","2011",2610,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2012","2012",2862,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2013","2013",3119,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2008","2008",6852,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2009","2009",6153,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2010","2010",4984,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2011","2011",4753,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2012","2012",4712,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","EST","Estonia","2013","2013",4485,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2007","2007",11598,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2008","2008",12256,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2009","2009",11988,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2010","2010",12658,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2011","2011",12874,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2012","2012",13310,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2013","2013",12834,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2000","2000",47719,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2001","2001",52056,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2002","2002",55743,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2003","2003",58353,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2004","2004",61979,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2005","2005",65635,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2006","2006",71306,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2007","2007",76042,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2008","2008",81381,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2009","2009",86863,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2010","2010",93046,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2011","2011",97700,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2012","2012",103149,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2013","2013",106693,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","ISR","Israel","2014","2014",108240,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SVN","Slovenia","2011","2011",11611,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","TOT80PEV","Total, aged 80 years old and over","SVN","Slovenia","2012","2012",11793,,
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SVN","Slovenia","2011","2011",13932,"E","Estimated value"
"LTCILTHT","LTC recipients at home","TOT80PEV","Total, aged 80 years old and over","SVN","Slovenia","2012","2012",12794,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2000","2000",94010,"E; D","Estimated value; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2001","2001",96558,"E; D","Estimated value; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2002","2002",99733,"E; D","Estimated value; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2003","2003",103205,"E; D","Estimated value; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2004","2004",105778,"E; D","Estimated value; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2005","2005",107486,"E; D","Estimated value; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2006","2006",107837,"E; D","Estimated value; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2007","2007",141279,"B; D","Break; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2008","2008",141579,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2009","2009",144166,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUS","Australia","2010","2010",148584,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2002","2002",113125,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2003","2003",113777,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2004","2004",127229,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2005","2005",128309,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2006","2006",136930,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2007","2007",156477,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2008","2008",161545,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2009","2009",169344,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2010","2010",177996,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUS","Australia","2011","2011",186327,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","AUT","Austria","2013","2013",42214,,
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","AUT","Austria","2013","2013",67212,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2000","2000",111530,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2001","2001",113219,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2002","2002",116985,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2003","2003",117595,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2004","2004",120797,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2005","2005",124771,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2006","2006",126428,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2007","2007",129195,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2008","2008",133615,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2009","2009",131894,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CAN","Canada","2010","2010",132175,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CZE","Czech Republic","2008","2008",28096,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","CZE","Czech Republic","2009","2009",33410,"E","Estimated value"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","CZE","Czech Republic","2008","2008",158311,"E","Estimated value"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","CZE","Czech Republic","2009","2009",158389,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2007","2007",30935.8,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2008","2008",30389.3,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2009","2009",29971.9,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2010","2010",30016.3,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2011","2011",29276.7,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2012","2012",29209.8,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2013","2013",28656,"E","Estimated value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","DNK","Denmark","2014","2014",28732,"E","Estimated value"
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","DNK","Denmark","2008","2008",92496.7,,
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","DNK","Denmark","2009","2009",91455.2,,
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","DNK","Denmark","2010","2010",88491.3,,
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","DNK","Denmark","2011","2011",84984.6,,
"LTCILTHT","LTC recipients at home","FEMAGEPA","Females, all ages","DNK","Denmark","2012","2012",83200.4,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","FIN","Finland","2000","2000",23830,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","FIN","Finland","2001","2001",25364,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","FIN","Finland","2002","2002",26786,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","FIN","Finland","2003","2003",27354,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","FIN","Finland","2004","2004",28305,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEMAGEPA","Females, all ages","FIN","Finland","2005","2005",29623,,
